,Cation Summary Report,,,,,,
,,,,,,,
No. ,Name ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,min,µS*min,%,µS,%,mg/l
,,CD_1,CD_1,CD_1,CD_1,CD_1,CD_1
,,Lithium,Lithium,Lithium,Lithium,Lithium,Lithium
1,DI Water,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
101,74,9.933  ,0.0906  ,0.24,0.31  ,0.61,n.a.
102,75,9.950  ,0.7440  ,1.44,2.35  ,3.53,1.5253  
103,76,9.937  ,0.1974  ,0.64,0.73  ,1.62,n.a.
104,77,9.943  ,0.1270  ,0.40,0.49  ,1.05,n.a.
105,78,9.940  ,0.1902  ,0.56,0.71  ,1.47,n.a.
106,79,9.917  ,0.0275  ,0.10,0.06  ,0.18,n.a.
107,80,9.940  ,0.2401  ,0.80,0.81  ,2.01,0.0926  
108,81,9.923  ,0.0867  ,0.26,0.27  ,0.63,n.a.
109,82,9.930  ,0.1160  ,0.42,0.40  ,1.07,n.a.
110,83,9.927  ,0.1040  ,0.43,0.35  ,1.07,n.a.
111,84,9.920  ,0.0009  ,1.97,0.00  ,5.13,n.a.
112,C-800x,9.933  ,0.2256  ,13.77,0.83  ,19.71,0.0514  
113,MQ Blank 4,9.923  ,0.0007  ,5.34,0.00  ,13.91,n.a.
114,SB 1,9.930  ,0.0024  ,2.67,0.01  ,3.27,n.a.
115,SB 2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
116,SB 3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
117,SB 4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
118,IV 10x Cation Std,9.947  ,3.8941  ,6.51,9.38  ,5.14,10.4810  
,Sum:,982.580  ,69.904  ,392.694  ,170.500  ,574.568  ,175.731  
,Average:,9.925  ,0.706  ,3.967  ,1.722  ,5.804  ,7.029  
,Rel.Std.Dev:,0.188 %,276.624 %,133.948 %,248.528 %,138.447 %,128.801 %
,,,,,,,
No. ,Name ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,min,µS*min,%,µS,%,mg/l
,,CD_1,CD_1,CD_1,CD_1,CD_1,CD_1
,,Potassium,Potassium,Potassium,Potassium,Potassium,Potassium
1,DI Water,15.063  ,0.0014  ,13.25,0.00  ,13.48,0.0702  
2,!00x Cation Std,14.543  ,2.1916  ,15.91,5.59  ,17.31,4.8246  
3,DI water,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,1600x,14.817  ,0.1123  ,15.03,0.31  ,15.23,0.3109  
5,800x,14.767  ,0.2414  ,15.25,0.65  ,15.78,0.5912  
6,400x,14.700  ,0.5074  ,15.34,1.34  ,16.31,1.1686  
7,200x,14.617  ,1.1780  ,15.66,3.04  ,16.90,2.6242  
8,20x,14.240  ,11.4824  ,16.63,26.25  ,17.45,24.9925  
9,5x,13.790  ,44.0335  ,17.12,81.56  ,16.97,95.6529  
10,!00x Cation Std,14.537  ,2.1885  ,15.96,5.59  ,17.31,4.8179  
11,DI water,15.083  ,0.0011  ,9.34,0.00  ,9.74,0.0695  
12,!00x Cation Std,14.517  ,2.1923  ,15.94,5.59  ,17.31,4.8260  
13,!00x Cation Std,14.057  ,22.0889  ,16.89,46.10  ,17.15,48.0166  
14,062,14.710  ,0.4002  ,1.84,1.09  ,3.59,0.9358  
15,055,14.370  ,6.2216  ,19.36,15.15  ,30.37,13.5728  
16,043,14.503  ,2.9132  ,27.77,7.37  ,43.73,6.3910  
17,100x Cation Std,14.533  ,2.1942  ,15.92,5.61  ,17.31,4.8302  
18,10x Cation Std,14.063  ,22.0900  ,16.88,46.13  ,17.12,48.0191  
19,IV 10x Cation Std,14.420  ,4.3340  ,7.28,10.80  ,5.90,9.4753  
20,IV 10x Cation Std,14.427  ,4.3454  ,7.29,10.83  ,5.89,9.5000  
21,1,14.453  ,4.1592  ,27.23,10.37  ,44.84,9.0958  
22,2,14.437  ,4.2697  ,33.62,10.62  ,49.85,9.3357  
23,3,14.440  ,3.7340  ,30.75,9.35  ,46.91,8.1728  
24,4,14.430  ,4.5082  ,33.49,11.16  ,49.60,9.8533  
25,5,14.447  ,4.0093  ,30.58,10.00  ,46.54,8.7704  
26,6,14.770  ,0.2279  ,20.64,0.62  ,19.73,0.5619  
27,7,14.760  ,0.2420  ,21.02,0.65  ,20.28,0.5924  
28,8,14.753  ,0.2712  ,23.72,0.73  ,21.08,0.6560  
29,9,14.750  ,0.2806  ,23.44,0.75  ,21.37,0.6763  
30,10,14.760  ,0.2628  ,22.57,0.71  ,20.12,0.6375  
31,11,14.573  ,1.6944  ,16.03,4.37  ,25.87,3.7452  
32,12,14.570  ,1.7853  ,18.92,4.60  ,29.83,3.9426  
33,13,14.557  ,1.8233  ,20.29,4.70  ,31.79,4.0252  
34,14,14.547  ,2.0601  ,18.45,5.29  ,29.61,4.5390  
35,15,14.560  ,1.7437  ,17.90,4.50  ,28.60,3.8524  
36,16,14.740  ,0.2736  ,1.44,0.76  ,2.84,0.6610  
37,17,14.727  ,0.2510  ,1.24,0.70  ,2.47,0.6121  
38,18,14.753  ,0.2354  ,1.34,0.65  ,2.63,0.5783  
39,19,14.747  ,0.2853  ,1.78,0.79  ,3.39,0.6864  
40,20,14.743  ,0.2805  ,1.68,0.77  ,3.20,0.6759  
41,21,15.010  ,0.0041  ,13.50,0.01  ,12.14,0.0761  
42,C-5x,13.817  ,44.0571  ,17.12,81.66  ,16.96,95.7043  
43,MQ Blank 1,15.120  ,0.0008  ,4.87,0.00  ,7.02,0.0689  
44,22,14.407  ,5.0996  ,29.56,12.52  ,45.45,11.1370  
45,23,14.407  ,5.2993  ,29.86,12.98  ,45.64,11.5705  
46,24,14.410  ,5.1471  ,28.97,12.65  ,44.64,11.2403  
47,25,14.390  ,5.2165  ,29.85,12.80  ,45.74,11.3908  
48,26,14.407  ,5.1375  ,29.34,12.63  ,45.11,11.2193  
49,27,14.763  ,0.2387  ,19.72,0.65  ,19.00,0.5854  
50,28,14.767  ,0.2226  ,19.07,0.60  ,18.45,0.5503  
51,29,14.750  ,0.2716  ,20.68,0.73  ,20.08,0.6568  
52,30,14.743  ,0.3011  ,23.26,0.81  ,22.08,0.7207  
53,31,14.750  ,0.2935  ,22.91,0.79  ,22.19,0.7042  
54,32,14.473  ,3.3737  ,17.36,8.50  ,28.10,7.3905  
55,33,14.497  ,2.9167  ,16.30,7.41  ,26.49,6.3986  
56,34,14.480  ,3.2054  ,16.92,8.12  ,27.47,7.0254  
57,35,14.490  ,3.0379  ,11.33,7.73  ,20.83,6.6617  
58,36,14.493  ,2.9731  ,13.22,7.57  ,23.13,6.5210  
59,37,14.720  ,0.3723  ,1.50,1.02  ,2.98,0.8754  
60,IV 10x Cation Std,14.417  ,4.3361  ,7.28,10.83  ,5.92,9.4797  
61,38,14.720  ,0.3754  ,1.43,1.02  ,2.90,0.8821  
62,39,14.703  ,0.3845  ,1.55,1.05  ,3.05,0.9018  
63,40,14.737  ,0.3268  ,1.27,0.89  ,2.53,0.7765  
64,41,14.737  ,0.3103  ,1.06,0.85  ,2.20,0.7406  
65,42,14.983  ,0.0088  ,11.39,0.02  ,10.50,0.0863  
66,C-400x,14.687  ,0.5075  ,15.22,1.35  ,16.25,1.1688  
67,MQ Blank 2,15.130  ,0.0007  ,4.55,0.00  ,7.21,0.0687  
68,43,14.393  ,5.7042  ,28.80,13.89  ,44.43,12.4496  
69,44,14.400  ,5.3743  ,27.72,13.17  ,43.26,11.7335  
70,45,14.403  ,5.3686  ,29.00,13.15  ,44.55,11.7210  
71,46,14.447  ,3.6371  ,29.14,9.12  ,45.09,7.9624  
72,47,14.460  ,3.6885  ,26.99,9.25  ,42.74,8.0740  
73,48,14.733  ,0.2849  ,20.38,0.77  ,19.75,0.6856  
74,49,14.730  ,0.2917  ,21.05,0.78  ,21.71,0.7003  
75,50,14.750  ,0.2562  ,19.89,0.67  ,18.59,0.6233  
76,51,14.740  ,0.2673  ,20.35,0.72  ,20.13,0.6475  
77,52,14.757  ,0.2644  ,20.42,0.71  ,19.99,0.6411  
78,53,14.477  ,3.2992  ,14.86,8.34  ,24.62,7.2289  
79,54,14.493  ,2.8641  ,14.55,7.30  ,23.90,6.2845  
80,55,14.473  ,3.4044  ,16.31,8.60  ,26.92,7.4573  
81,56,14.497  ,2.9175  ,15.83,7.43  ,25.56,6.4004  
82,57,14.563  ,1.8167  ,12.99,4.70  ,22.46,4.0108  
83,58,14.690  ,0.4426  ,1.47,1.21  ,3.03,1.0280  
84,59,14.707  ,0.3982  ,1.33,1.09  ,2.77,0.9315  
85,60,14.720  ,0.3378  ,1.28,0.93  ,2.68,0.8005  
86,61,14.703  ,0.4065  ,1.41,1.11  ,2.90,0.9496  
87,62,14.703  ,0.4036  ,1.49,1.10  ,3.01,0.9433  
88,63,15.023  ,0.0038  ,7.36,0.01  ,8.46,0.0754  
89,C-200x,14.617  ,1.1848  ,15.55,3.07  ,16.90,2.6390  
90,MQ Blank 3,15.137  ,0.0006  ,3.61,0.00  ,6.07,0.0684  
91,64,14.373  ,6.1100  ,22.67,14.84  ,36.59,13.3305  
92,65,14.373  ,6.1189  ,23.33,14.87  ,37.33,13.3499  
93,66,14.383  ,6.0315  ,24.50,14.68  ,38.92,13.1600  
94,67,14.370  ,6.2046  ,22.36,15.09  ,36.45,13.5357  
95,68,14.377  ,5.8734  ,22.85,14.33  ,37.36,12.8169  
96,69,14.750  ,0.3329  ,15.22,0.89  ,18.03,0.7897  
97,70,14.740  ,0.3238  ,14.54,0.87  ,17.52,0.7701  
98,71,14.727  ,0.3711  ,16.38,0.99  ,19.43,0.8727  
99,72,14.733  ,0.3384  ,16.65,0.90  ,19.41,0.8017  
100,73,14.737  ,0.3266  ,15.74,0.88  ,18.34,0.7762  
101,74,14.430  ,4.2931  ,11.44,10.75  ,21.34,9.3865  
102,75,14.417  ,4.4968  ,8.68,11.29  ,16.94,9.8286  
103,76,14.420  ,4.7168  ,15.33,11.72  ,25.85,10.3061  
104,77,14.377  ,6.2552  ,19.69,15.23  ,32.48,13.6457  
105,78,14.430  ,4.3527  ,12.74,10.90  ,22.59,9.5159  
106,79,14.733  ,0.2927  ,1.09,0.80  ,2.20,0.7026  
107,80,14.690  ,0.4928  ,1.64,1.34  ,3.33,1.1369  
108,81,14.703  ,0.4218  ,1.25,1.15  ,2.64,0.9827  
109,82,14.687  ,0.5008  ,1.83,1.36  ,3.63,1.1543  
110,83,14.710  ,0.3956  ,1.63,1.08  ,3.28,0.9260  
111,84,15.090  ,0.0013  ,2.78,0.00  ,4.65,0.0700  
112,C-800x,14.753  ,0.2446  ,14.93,0.66  ,15.74,0.5981  
113,MQ Blank 4,15.117  ,0.0006  ,4.04,0.00  ,6.79,0.0684  
114,SB 1,14.937  ,0.0186  ,20.72,0.05  ,16.00,0.1076  
115,SB 2,15.133  ,0.0006  ,5.88,0.00  ,11.02,0.0685  
116,SB 3,15.110  ,0.0005  ,3.89,0.00  ,3.26,0.0683  
117,SB 4,15.153  ,0.0006  ,7.35,0.00  ,9.78,0.0685  
118,IV 10x Cation Std,14.427  ,4.3604  ,7.29,10.83  ,5.93,9.5325  
,Sum:,1710.777  ,360.027  ,1742.155  ,822.882  ,2335.825  ,789.388  
,Average:,14.622  ,3.077  ,14.890  ,7.033  ,19.964  ,6.747  
,Rel.Std.Dev:,1.714 %,208.551 %,61.501 %,176.976 %,68.990 %,206.475 %
,,,,,,,
No. ,Name ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,min,µS*min,%,µS,%,mg/l
,,CD_1,CD_1,CD_1,CD_1,CD_1,CD_1
,,Magnesium,Magnesium,Magnesium,Magnesium,Magnesium,Magnesium
1,DI Water,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
2,!00x Cation Std,17.030  ,3.3120  ,24.04,4.72  ,14.62,2.4332  
3,DI water,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,1600x,17.087  ,0.1528  ,20.46,0.24  ,11.71,0.1489  
5,800x,17.090  ,0.3491  ,22.05,0.53  ,12.78,0.2909  
6,400x,17.070  ,0.7532  ,22.78,1.10  ,13.41,0.5831  
7,200x,17.070  ,1.7802  ,23.67,2.55  ,14.21,1.3257  
8,20x,16.760  ,17.2275  ,24.95,23.54  ,15.65,12.4952  
9,5x,16.113  ,65.2505  ,25.37,72.62  ,15.11,47.2192  
10,!00x Cation Std,17.033  ,3.3119  ,24.15,4.73  ,14.66,2.4332  
11,DI water,17.080  ,0.0015  ,12.61,0.00  ,8.15,0.0395  
12,!00x Cation Std,17.023  ,3.3223  ,24.15,4.74  ,14.65,2.4407  
13,!00x Cation Std,16.517  ,32.9202  ,25.17,42.16  ,15.68,23.8421  
14,062,17.010  ,4.1750  ,19.20,6.06  ,19.92,3.0573  
15,055,16.930  ,8.1301  ,25.29,11.48  ,23.01,5.9171  
16,043,17.070  ,2.1064  ,20.08,3.00  ,17.81,1.5616  
17,100x Cation Std,17.037  ,3.3153  ,24.06,4.73  ,14.60,2.4356  
18,10x Cation Std,16.523  ,32.9202  ,25.16,42.21  ,15.66,23.8421  
19,IV 10x Cation Std,16.830  ,13.1352  ,22.07,18.69  ,10.21,9.5361  
20,IV 10x Cation Std,16.833  ,13.1444  ,22.05,18.76  ,10.20,9.5428  
21,1,17.060  ,2.5730  ,16.85,3.66  ,15.82,1.8990  
22,2,17.047  ,2.5419  ,20.02,3.58  ,16.82,1.8764  
23,3,17.030  ,2.4819  ,20.44,3.51  ,17.60,1.8331  
24,4,17.053  ,2.6355  ,19.58,3.70  ,16.47,1.9441  
25,5,17.047  ,2.6299  ,20.06,3.72  ,17.30,1.9400  
26,6,17.103  ,0.1381  ,12.51,0.21  ,6.68,0.1383  
27,7,17.107  ,0.1517  ,13.18,0.23  ,7.08,0.1482  
28,8,17.093  ,0.1190  ,10.41,0.18  ,5.14,0.1245  
29,9,17.103  ,0.1349  ,11.26,0.20  ,5.71,0.1360  
30,10,17.103  ,0.1229  ,10.55,0.18  ,5.23,0.1273  
31,11,17.057  ,2.3804  ,22.53,3.42  ,20.21,1.7597  
32,12,17.073  ,2.1844  ,23.15,3.14  ,20.34,1.6179  
33,13,17.060  ,1.9926  ,22.17,2.86  ,19.38,1.4792  
34,14,17.057  ,2.3944  ,21.44,3.44  ,19.25,1.7698  
35,15,17.060  ,2.2328  ,22.92,3.21  ,20.39,1.6529  
36,16,17.027  ,3.8607  ,20.31,5.60  ,21.06,2.8300  
37,17,17.000  ,4.1459  ,20.50,6.02  ,21.32,3.0363  
38,18,17.020  ,3.6690  ,20.83,5.33  ,21.41,2.6914  
39,19,17.050  ,3.3349  ,20.83,4.85  ,20.89,2.4498  
40,20,17.030  ,3.5054  ,20.98,5.09  ,21.08,2.5731  
41,21,17.067  ,0.0017  ,5.41,0.00  ,2.93,0.0397  
42,C-5x,16.133  ,65.2340  ,25.35,72.63  ,15.09,47.2073  
43,MQ Blank 1,17.077  ,0.0042  ,25.14,0.01  ,22.27,0.0415  
44,22,17.033  ,3.4216  ,19.83,4.80  ,17.42,2.5125  
45,23,17.047  ,3.5854  ,20.21,5.05  ,17.77,2.6310  
46,24,17.037  ,3.5902  ,20.21,5.07  ,17.90,2.6344  
47,25,17.023  ,3.4976  ,20.01,4.93  ,17.59,2.5675  
48,26,17.033  ,3.4920  ,19.95,4.93  ,17.60,2.5634  
49,27,17.097  ,0.1591  ,13.14,0.24  ,7.10,0.1535  
50,28,17.097  ,0.1630  ,13.97,0.25  ,7.52,0.1563  
51,29,17.093  ,0.1750  ,13.32,0.26  ,7.19,0.1650  
52,30,17.113  ,0.1656  ,12.79,0.25  ,6.79,0.1582  
53,31,17.117  ,0.1687  ,13.17,0.25  ,7.11,0.1605  
54,32,17.017  ,4.8552  ,24.99,6.90  ,22.78,3.5491  
55,33,17.027  ,4.3654  ,24.40,6.23  ,22.28,3.1950  
56,34,17.007  ,4.5550  ,24.04,6.50  ,21.98,3.3320  
57,35,16.980  ,6.1079  ,22.78,8.74  ,23.55,4.4549  
58,36,16.987  ,5.3117  ,23.61,7.61  ,23.24,3.8792  
59,37,16.993  ,5.2873  ,21.36,7.65  ,22.30,3.8615  
60,IV 10x Cation Std,16.820  ,13.1241  ,22.05,18.68  ,10.22,9.5281  
61,38,17.010  ,5.1201  ,19.52,7.41  ,21.05,3.7407  
62,39,16.987  ,5.2110  ,21.05,7.52  ,21.95,3.8064  
63,40,17.000  ,5.3876  ,20.94,7.80  ,22.12,3.9340  
64,41,16.987  ,5.9439  ,20.35,8.61  ,22.31,4.3363  
65,42,17.083  ,0.0020  ,2.52,0.00  ,1.40,0.0399  
66,C-400x,17.087  ,0.7620  ,22.85,1.12  ,13.46,0.5894  
67,MQ Blank 2,17.097  ,0.0033  ,21.01,0.00  ,19.56,0.0408  
68,43,17.033  ,4.0360  ,20.38,5.65  ,18.09,2.9568  
69,44,17.027  ,3.9821  ,20.54,5.62  ,18.48,2.9178  
70,45,17.040  ,3.6705  ,19.83,5.18  ,17.57,2.6925  
71,46,17.043  ,2.5574  ,20.49,3.62  ,17.93,1.8877  
72,47,17.043  ,2.7391  ,20.04,3.88  ,17.95,2.0191  
73,48,17.087  ,0.1623  ,11.61,0.24  ,6.23,0.1558  
74,49,17.083  ,0.1955  ,14.11,0.29  ,8.10,0.1798  
75,50,17.097  ,0.1556  ,12.08,0.24  ,6.80,0.1510  
76,51,17.097  ,0.1799  ,13.70,0.27  ,7.56,0.1686  
77,52,17.110  ,0.1724  ,13.31,0.26  ,7.30,0.1631  
78,53,16.990  ,5.6764  ,25.56,8.07  ,23.83,4.1429  
79,54,17.003  ,4.9488  ,25.13,7.07  ,23.14,3.6168  
80,55,17.010  ,5.3633  ,25.70,7.64  ,23.89,3.9165  
81,56,17.017  ,4.5978  ,24.95,6.57  ,22.61,3.3630  
82,57,17.050  ,3.4198  ,24.46,4.91  ,23.51,2.5112  
83,58,16.977  ,6.1984  ,20.61,8.96  ,22.45,4.5203  
84,59,16.987  ,6.1811  ,20.68,8.94  ,22.70,4.5078  
85,60,17.003  ,5.1031  ,19.37,7.40  ,21.35,3.7284  
86,61,16.973  ,5.8777  ,20.41,8.50  ,22.18,4.2884  
87,62,16.990  ,5.6437  ,20.88,8.15  ,22.25,4.1192  
88,63,17.103  ,0.0038  ,7.45,0.01  ,5.09,0.0412  
89,C-200x,17.090  ,1.7957  ,23.57,2.57  ,14.14,1.3369  
90,MQ Blank 3,17.083  ,0.0040  ,24.52,0.01  ,23.70,0.0414  
91,64,17.000  ,5.7592  ,21.37,8.04  ,19.83,4.2028  
92,65,16.997  ,5.4429  ,20.75,7.64  ,19.17,3.9741  
93,66,17.013  ,5.0965  ,20.70,7.18  ,19.02,3.7236  
94,67,16.977  ,5.8144  ,20.96,8.30  ,20.04,4.2427  
95,68,16.993  ,5.3865  ,20.96,7.67  ,20.01,3.9333  
96,69,17.123  ,0.4321  ,19.76,0.64  ,12.98,0.3509  
97,70,17.117  ,0.4642  ,20.84,0.68  ,13.74,0.3741  
98,71,17.113  ,0.4604  ,20.33,0.67  ,13.21,0.3713  
99,72,17.097  ,0.4012  ,19.74,0.59  ,12.71,0.3286  
100,73,17.103  ,0.4104  ,19.78,0.61  ,12.82,0.3352  
101,74,16.907  ,9.3194  ,24.83,13.20  ,26.21,6.7771  
102,75,16.830  ,14.3059  ,27.61,19.87  ,29.82,10.3826  
103,76,16.953  ,7.9963  ,25.99,11.35  ,25.02,5.8204  
104,77,16.963  ,7.2380  ,22.78,10.24  ,21.85,5.2721  
105,78,16.927  ,8.8069  ,25.78,12.51  ,25.94,6.4065  
106,79,16.993  ,5.6245  ,21.02,8.13  ,22.35,4.1053  
107,80,16.973  ,6.3257  ,21.02,9.09  ,22.59,4.6124  
108,81,16.973  ,6.8980  ,20.43,9.97  ,22.84,5.0262  
109,82,16.983  ,5.6510  ,20.68,8.16  ,21.83,4.1245  
110,83,17.013  ,4.6728  ,19.30,6.76  ,20.61,3.4173  
111,84,17.073  ,0.0041  ,8.82,0.01  ,8.70,0.0414  
112,C-800x,17.097  ,0.3544  ,21.64,0.53  ,12.77,0.2947  
113,MQ Blank 4,17.077  ,0.0031  ,22.64,0.00  ,21.81,0.0407  
114,SB 1,17.097  ,0.0041  ,4.51,0.01  ,2.08,0.0414  
115,SB 2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
116,SB 3,17.113  ,0.0007  ,5.38,0.00  ,2.70,0.0390  
117,SB 4,17.073  ,0.0005  ,6.33,0.00  ,6.26,0.0389  
118,IV 10x Cation Std,16.830  ,13.1378  ,21.98,18.71  ,10.24,9.5381  
,Sum:,1955.680  ,590.907  ,2267.077  ,792.066  ,1877.711  ,431.691  
,Average:,17.006  ,5.138  ,19.714  ,6.888  ,16.328  ,3.754  
,Rel.Std.Dev:,0.895 %,185.822 %,26.503 %,161.939 %,39.344 %,183.918 %
,,,,,,,
No. ,Name ,Time ,Area ,Rel.Area ,Height ,Rel.Height ,Amount 
,,min,µS*min,%,µS,%,mg/l
,,CD_1,CD_1,CD_1,CD_1,CD_1,CD_1
,,Calcium,Calcium,Calcium,Calcium,Calcium,Calcium
1,DI Water,23.480  ,0.0051  ,47.98,0.01  ,22.28,0.0502  
2,!00x Cation Std,23.263  ,4.0503  ,29.40,4.43  ,13.71,4.8550  
3,DI water,23.463  ,0.0043  ,96.24,0.01  ,85.87,0.0492  
4,1600x,23.460  ,0.2233  ,29.89,0.26  ,13.03,0.3093  
5,800x,23.453  ,0.4560  ,28.80,0.53  ,12.74,0.5857  
6,400x,23.410  ,0.9522  ,28.79,1.08  ,13.12,1.1751  
7,200x,23.353  ,2.1730  ,28.89,2.40  ,13.36,2.6251  
8,20x,22.657  ,21.0040  ,30.41,20.45  ,13.60,24.9923  
9,5x,21.497  ,80.4905  ,31.29,55.72  ,11.59,95.6490  
10,!00x Cation Std,23.273  ,4.0491  ,29.52,4.43  ,13.73,4.8536  
11,DI water,23.493  ,0.0049  ,41.83,0.01  ,19.70,0.0499  
12,!00x Cation Std,23.263  ,4.0241  ,29.26,4.41  ,13.65,4.8239  
13,!00x Cation Std,22.193  ,40.3560  ,30.86,33.95  ,12.63,47.9781  
14,062,22.830  ,15.4971  ,71.26,15.78  ,51.89,18.4512  
15,055,22.810  ,16.2592  ,50.58,16.44  ,32.96,19.3565  
16,043,23.233  ,5.3234  ,50.74,5.79  ,34.33,6.3672  
17,100x Cation Std,23.277  ,4.0470  ,29.37,4.44  ,13.71,4.8511  
18,10x Cation Std,22.207  ,40.3805  ,30.86,33.93  ,12.59,48.0072  
19,IV 10x Cation Std,23.110  ,8.0877  ,13.59,8.67  ,4.73,9.6506  
20,IV 10x Cation Std,23.103  ,8.1092  ,13.60,8.71  ,4.73,9.6760  
21,1,21.817  ,0.8530  ,5.58,0.92  ,3.98,1.0573  
22,2,23.210  ,5.6882  ,44.79,6.17  ,28.95,6.8005  
23,3,23.187  ,5.7483  ,47.34,6.24  ,31.31,6.8719  
24,4,23.200  ,6.0998  ,45.31,6.62  ,29.42,7.2893  
25,5,23.183  ,6.2605  ,47.74,6.78  ,31.56,7.4802  
26,6,23.477  ,0.3029  ,27.44,0.35  ,11.33,0.4039  
27,7,23.473  ,0.3125  ,27.14,0.36  ,11.36,0.4153  
28,8,23.467  ,0.2454  ,21.46,0.29  ,8.38,0.3356  
29,9,23.473  ,0.2735  ,22.84,0.32  ,9.10,0.3690  
30,10,23.477  ,0.2504  ,21.51,0.30  ,8.41,0.3416  
31,11,23.193  ,5.8849  ,55.69,6.40  ,37.88,7.0340  
32,12,23.250  ,4.9647  ,52.61,5.42  ,35.13,5.9411  
33,13,23.253  ,4.7147  ,52.46,5.15  ,34.84,5.6441  
34,14,23.183  ,6.1745  ,55.29,6.71  ,37.56,7.3781  
35,15,23.230  ,5.2574  ,53.96,5.73  ,36.43,6.2887  
36,16,22.920  ,13.4401  ,70.71,13.88  ,52.21,16.0080  
37,17,22.863  ,14.2944  ,70.68,14.69  ,52.03,17.0227  
38,18,22.937  ,12.3449  ,70.10,12.87  ,51.65,14.7072  
39,19,23.007  ,11.0540  ,69.03,11.63  ,50.09,13.1738  
40,20,22.973  ,11.5303  ,69.01,12.10  ,50.09,13.7396  
41,21,23.513  ,0.0125  ,41.08,0.01  ,16.88,0.0590  
42,C-5x,21.530  ,80.4446  ,31.26,55.55  ,11.54,95.5944  
43,MQ Blank 1,23.483  ,0.0096  ,57.17,0.01  ,37.72,0.0555  
44,22,23.097  ,8.4725  ,49.11,9.04  ,32.84,10.1076  
45,23,21.127  ,0.0052  ,0.03,0.01  ,0.02,0.0503  
46,24,20.730  ,0.0051  ,0.03,0.01  ,0.03,0.0502  
47,25,23.087  ,8.5038  ,48.66,9.08  ,32.42,10.1447  
48,26,21.067  ,0.0049  ,0.03,0.01  ,0.02,0.0500  
49,27,23.457  ,0.3405  ,28.13,0.40  ,11.67,0.4486  
50,28,23.470  ,0.3231  ,27.68,0.38  ,11.61,0.4279  
51,29,23.467  ,0.3683  ,28.04,0.43  ,11.78,0.4816  
52,30,23.480  ,0.3296  ,25.47,0.39  ,10.54,0.4356  
53,31,23.487  ,0.3463  ,27.04,0.41  ,11.44,0.4555  
54,32,23.027  ,10.3097  ,53.06,10.91  ,36.04,12.2898  
55,33,23.050  ,9.7094  ,54.27,10.32  ,36.89,11.5767  
56,34,23.027  ,10.2749  ,54.23,10.87  ,36.77,12.2484  
57,35,22.787  ,16.8465  ,62.83,16.97  ,45.72,20.0540  
58,36,22.903  ,13.3875  ,59.51,13.87  ,42.37,15.9455  
59,37,22.777  ,17.2162  ,69.55,17.31  ,50.48,20.4931  
60,IV 10x Cation Std,23.090  ,8.1215  ,13.64,8.70  ,4.76,9.6906  
61,38,21.767  ,0.6019  ,2.29,0.84  ,2.40,0.7590  
62,39,22.770  ,17.2642  ,69.73,17.33  ,50.57,20.5501  
63,40,22.753  ,18.0736  ,70.25,18.02  ,51.06,21.5116  
64,41,22.673  ,20.9771  ,71.83,20.42  ,52.92,24.9602  
65,42,23.487  ,0.0337  ,43.41,0.04  ,18.09,0.0842  
66,C-400x,23.417  ,1.0051  ,30.14,1.14  ,13.72,1.2379  
67,MQ Blank 2,23.500  ,0.0102  ,65.57,0.01  ,47.67,0.0563  
68,43,23.057  ,9.7731  ,49.34,10.37  ,33.17,11.6523  
69,44,23.043  ,9.7445  ,50.27,10.34  ,33.96,11.6184  
70,45,21.077  ,0.0049  ,0.03,0.01  ,0.02,0.0499  
71,46,23.173  ,6.1000  ,48.88,6.62  ,32.76,7.2896  
72,47,23.150  ,7.0459  ,51.55,7.60  ,35.14,8.4130  
73,48,23.450  ,0.4064  ,29.07,0.47  ,12.20,0.5268  
74,49,23.440  ,0.4363  ,31.49,0.51  ,14.00,0.5623  
75,50,23.463  ,0.3664  ,28.43,0.43  ,11.97,0.4793  
76,51,23.457  ,0.3856  ,29.36,0.45  ,12.62,0.5021  
77,52,23.483  ,0.3682  ,28.43,0.43  ,12.04,0.4815  
78,53,22.947  ,12.1583  ,54.76,12.71  ,37.52,14.4855  
79,54,23.013  ,10.8077  ,54.89,11.41  ,37.34,12.8813  
80,55,23.003  ,11.2264  ,53.80,11.82  ,36.99,13.3786  
81,56,23.037  ,9.9046  ,53.75,10.52  ,36.21,11.8086  
82,57,23.113  ,8.1937  ,58.60,8.80  ,42.08,9.7764  
83,58,20.780  ,0.0026  ,0.01,0.01  ,0.01,0.0472  
84,59,22.673  ,21.3638  ,71.48,20.71  ,52.59,25.4196  
85,60,22.723  ,19.2549  ,73.10,19.01  ,54.86,22.9146  
86,61,22.683  ,20.5538  ,71.38,20.05  ,52.30,24.4574  
87,62,22.737  ,19.0676  ,70.53,18.88  ,51.52,22.6922  
